45860,34,10,29.1,-53.9
36368,89,1.5,19.5,-92.1
81703,48,8.7,25.2,-81.9
84001,18,3.4,29.1,-93.6
75485,98,1.2,23.7,-72.4
56594,77,7.3,26.1,-58
53106,78,2.2,14.4,-86.6
2752,702,4.9,14.4,-52.1
11826,61,1382.4,15,-59.7
20498,64,4,15.3,-70.4
27050,51,5.1,21.3,-53
70373,1605,2.3,25.5,-60.8
26548,1723,8784.2,28.5,-71
25192,97,5.2,29.4,-67.3
6338,89,1.2,16.8,-70.2
85513,1855,7634.3,28.8,-87.7
25193,13,7.7,18.9,-50.7
70344,50,9.3,27.6,-71.9
4398,77,1088.7,23.1,-82.6
54567,92,9860.8,14.1,-58.7
14646,68,1.8,21.6,-82.8
24035,49,8.5,13.2,-65.8
34831,1148,2.2,20.7,-87.6
73755,768,3284.2,28.5,-52
15019,90,1.9,16.5,-59.4
77293,78,8.9,20.7,-80.3
56409,74,6.3,15.9,-61.7
27366,99,0.1,22.5,-94.1
46608,57,0.1,21,-73.1
28804,32,4.7,14.7,-62.9
70490,414,1.9,17.7,-75.1
41331,49,1.8,20.1,-66.8
48721,94,4,15.6,-78.3
69539,18,5.2,28.2,-77.1
59408,82,0.9,15.3,-86.6
78152,83,9,23.1,-83.3
90290,37,5907,21.9,-97.8
62451,20,6.2,25.5,-92.9
70669,69,2.6,29.1,-79
5100,51,10,12.6,-95.3
64091,616,3126,14.7,-83.2
47716,85,2.5,22.8,-82.2
68179,1782,4.7,13.2,-95.4
59377,89,837.9,23.7,-69.4
2049,72,1.5,24,-59.8
89555,13,1,27.9,-64.1
64252,50,6035,20.4,-77.6
86563,823,1226.2,18.3,-79.7
59657,96,7.5,19.8,-91.8
26930,534,4.3,24.6,-77
78083,36,7.2,22.5,-67.6
27216,54,176.1,23.7,-68.7
78815,10,4.5,28.8,-93.3
58124,65,9.1,25.5,-82.6
58332,480,7.8,20.1,-96
40128,30,3.8,20.4,-76.8
22402,83,7.3,18.3,-69.1
692,89,7.6,20.1,-67.2
71688,277,8.9,29.1,-94.2
24927,93,7.9,29.4,-56
34956,10,5.6,15.3,-94.4
50652,830,8.8,12.9,-96.2
1771,847,7.5,20.4,-53
6050,1157,1.9,24.9,-91.2
96876,1904,7.9,17.4,-96
93741,99,6.8,27.9,-69.8
70905,18,7.1,26.4,-70.2
38161,66,2642.2,22.5,-90.5
53956,99,5.7,18.6,-61.5
698,1593,1284.6,13.8,-67.6
4642,634,8.2,19.5,-99
62080,960,6267.7,17.7,-75
35990,72,4,24.6,-78.8
28206,75,9.6,20.4,-68.6
29843,39,1768.6,24.9,-95.5
18127,1401,5.4,22.5,-73.5
56047,207,3.6,25.2,-79
17827,438,9.4,12.6,-82.4
758,51,2.9,25.5,-77.1
68619,36,0.5,17.7,-97.5
53616,310,2.8,28.2,-84.8
64398,1519,7732.8,24.3,-53.6
45394,12,1822.2,19.8,-79.4
79402,50,4,21.6,-89
76138,38,6306.5,25.8,-71.5
7172,33,4.4,21.9,-76.3
39371,76,2.4,18.3,-96.9
73983,99,9161.2,17.1,-95.2
87522,59,7.1,17.7,-55.4
89547,906,2.6,29.7,-72.2
53017,63,4.7,15,-58.5
42057,1596,8.7,23.4,-52.7
10374,20,9634.5,21.3,-90.2
84713,27,2.8,16.8,-52
12598,87,5.1,16.5,-99.8
85669,1439,2.7,21.3,-52.1
54926,30,7.5,12.9,-52.5
36667,37,5.8,18,-57.3
72929,535,6.4,19.2,-83.4
199,90,9893.8,22.2,-57.1
3221,27,10,15,-80.1
57821,94,627.9,25.5,-89.5
39437,37,4.1,14.1,-63.4
58533,57,8.3,18.6,-68.5
35222,1162,4008.7,15.9,-65.3
70097,58,1.9,23.7,-73
86648,1779,8.8,21.3,-71.3
97158,63,9.9,19.8,-68.9
42032,85,0.5,26.1,-84.7
60323,83,8.3,27.6,-52.5
56441,75,0.8,23.4,-50.5
42480,33,4.1,27,-80.9
81573,68,8.2,18,-71.4
29297,88,9.8,17.4,-76.8
92959,37,3.1,21.6,-80.6
54777,33,6800.1,29.4,-53.3
47303,492,5.3,26.4,-90.1
72727,84,3283.4,14.1,-73.1
96369,529,1.4,19.5,-73.4
36795,78,0.7,21,-94.7
96999,1375,2,22.8,-52.1
89015,1126,6.2,21,-53.7
94152,50,0.4,13.2,-93
38721,58,1.9,26.1,-58.8
58966,1247,5.8,15.6,-62.9
80042,18,7.8,27.6,-60.6
42413,95,6,23.7,-78.7
14907,322,5.4,22.2,-77.6
80779,1788,5.8,20.7,-69
18682,26,2.4,23.4,-52.5
69459,28,6.1,27.3,-85.9
70083,67,8488.9,27.6,-73.6
43158,11,382.5,23.7,-51.5
37456,33,4.3,17.1,-73.2
27282,276,4.6,15.9,-88.8
44034,44,8,15.3,-80.1
18184,32,9.5,15.3,-90.4
13441,66,1.8,27.9,-89
76349,73,0.7,20.4,-69.9
27283,734,9.6,26.1,-97.3
75355,45,3.7,19.8,-71
72777,56,4,12.6,-72.6
89750,95,8.1,15.3,-83
93690,23,6.3,25.8,-54
96400,89,3.5,15,-75.4
86372,901,5.1,27.9,-61.9
25775,50,8.8,27,-90.7
12113,15,1945.1,28.8,-89.8
11143,19,9.2,14.1,-91.4
41244,63,5.7,21.9,-56.2
51126,990,4.3,18.6,-52.1
16595,60,986.8,27.9,-78
38478,34,3.6,13.8,-76
95441,96,1.9,18,-70.9
66539,1752,0.8,19.5,-81.2
34749,1942,2.1,18,-63.9
7126,75,6.3,21.6,-94.8
754,24,6.1,29.4,-81.4
93239,626,0.5,20.1,-85.1
72295,87,7.4,24,-88.3
49166,38,6.5,26.1,-56.2
87028,81,8.7,27.9,-52
36399,66,4793.4,29.7,-97.8
28857,46,7.9,28.5,-79.4
49462,56,0.5,18.6,-98.8
27138,1676,2.3,29.4,-61.3
91587,85,9.7,12.6,-69.9
13305,855,7,18.3,-64.6
54523,687,0.4,15.9,-70.1
72782,57,2.1,18,-90.3
2288,67,3.4,17.7,-84.6
75473,67,4.9,13.8,-89.4
21267,35,10,23.1,-77.1
92873,136,5.4,27.9,-60.1
23431,19,261,15.3,-74.5
50877,23,3.2,12.9,-90.9
71689,60,2.5,28.8,-79.3
14389,91,1.2,16.8,-83.8
47397,774,0.6,26.1,-65.3
70165,1856,9,20.4,-68.1
22186,505,4,26.7,-60.6
62914,13,3.8,27,-52.2
19658,79,8.7,27.6,-89.9
80979,757,6.3,28.8,-80.4
82824,44,9.4,23.1,-97
29421,67,8.9,29.4,-84.5
86433,891,6342,27.6,-83.3
37971,1492,3108.7,19.5,-75.6
7589,23,9.6,22.5,-52.4
82311,16,2.1,20.7,-65.9
77597,21,5920.3,23.1,-58.9
34603,45,3.4,24,-97.5
86935,1910,9.2,25.2,-56.3
82943,13,2.2,26.7,-64.9
46757,1687,6449.9,26.1,-56.1
59005,81,0.9,13.8,-93.7
87801,58,8.2,16.2,-79.5
51618,1578,0.6,26.1,-97
34411,68,2.8,12.6,-91.4
71974,93,0.7,24,-50.5
69961,28,3.3,14.1,-74.3
2223,58,9036.4,24.6,-80
25340,19,5.2,22.8,-94.3
87768,98,9858.8,29.7,-80.1
82238,90,3.7,22.5,-67.7
93722,501,4878.2,28.2,-84.6
72683,49,2.8,21.3,-59.7
75458,96,3,15,-87.4
5883,61,4234.1,27.6,-59.1
61449,40,1.9,12.9,-95.9
8018,30,4.9,25.8,-74
95008,83,1538.6,18.3,-92.7
89444,82,7.1,27,-71.6
82787,39,7.1,22.5,-89.1
22319,71,5.4,16.2,-61.7
71225,1497,3.4,17.1,-52.7
38199,18,6.8,29.7,-70.8
63939,96,1.8,21.3,-78.9
26929,23,4.1,13.2,-64.7
6282,26,7.9,13.5,-80.9
18356,90,6.7,19.2,-57.2
85118,73,7.7,18.3,-53.7
9149,31,7047.6,17.4,-94.1
85990,79,9.2,25.5,-56.1
78087,1767,9.5,20.1,-58.5
16787,59,4.3,23.4,-60.3
49619,64,9994.5,12.9,-71.3
48014,68,2.6,16.5,-78.1
67305,42,8.6,27,-62.8
12368,50,7.1,17.7,-87.6
89066,112,6.7,15,-96.1
61790,769,2.1,21.9,-55.4
80927,1535,4.6,16.2,-59.4
42087,11,9042.2,21,-85.4
70890,22,6.2,19.8,-67.9
94626,16,3.2,22.2,-67.2
42907,76,7.5,21.6,-76.2
85997,10,8315.7,15.6,-94.4
38975,96,9.4,24.9,-79.5
56469,54,4,29.7,-92
34878,1209,3.5,24,-65.6
74851,64,3.1,26.1,-99.7
62489,31,7688.6,27.3,-62.4
40000,33,2400.6,13.5,-61.2
75379,44,9.4,15.6,-53.7
14092,85,9.9,23.1,-95.5
96141,39,4.3,21.9,-64.4
34039,86,9301.9,23.7,-99.4
14645,28,9,18,-50.3
41792,72,0.6,18.6,-94.9
41189,47,9.2,14.1,-99.6
55503,22,7.7,17.1,-78.3
81222,1188,9,23.1,-82.6
59396,53,7.6,24.3,-54.8
78904,762,9.2,24.9,-91.8
27833,14,5.8,18.3,-81.2
58959,18,0.4,29.1,-68.3
52408,49,9.6,18,-62.9
41712,94,5.6,14.1,-71.6
94836,23,3.3,14.1,-80
18503,52,7511,29.1,-70.6
44893,1334,4.3,19.8,-59
49945,26,9.4,25.2,-83.2
41317,19,7.9,20.1,-91.7
31057,100,5.5,25.5,-64.2
25799,550,3.6,22.5,-51.1
97267,69,7.1,22.2,-76.9
13294,76,2.3,27.9,-57
92416,1499,2.2,27.9,-50.3
46203,30,7539.5,13.5,-61.4
77732,23,6.3,24.9,-76
52118,53,8.4,12.9,-61.2
70262,76,5,29.4,-71.4
37390,46,3445.8,13.5,-85.8
43472,12,9.3,27.9,-62.5
31776,18,6.4,21.3,-55.3
1961,26,2976.6,16.2,-87.6
90766,73,4.2,18.6,-94.7
52916,239,4.9,20.4,-59.1
91681,95,8,25.8,-95.6
68847,1545,8273.7,16.8,-83.6
51633,12,0.1,20.7,-78.3
45935,67,9.7,14.4,-69.9
76197,1725,9049.4,26.4,-82.5
57168,30,5.6,22.2,-72.8
25582,51,9.5,16.2,-80.4
67599,44,4410,18,-75.1
64094,31,0.4,24.9,-87.5
55912,22,1.8,24.9,-94.1
97818,80,5261.1,18.9,-64.4
95896,1353,5.2,17.4,-88.7
91273,87,7,24,-77.2
11941,86,2.7,14.7,-52.3
21477,75,7.6,20.1,-84.2
60879,1988,10,24,-90.7
65207,1746,0.1,18.3,-75
30509,41,567.1,22.2,-63.5
55618,48,9.7,26.4,-55
82836,43,9.2,23.7,-88.7
25335,73,6.2,15.6,-56
5506,41,5.4,15.6,-96
28268,47,4.3,14.1,-96.1
91373,75,8.9,23.7,-61.8
78760,70,6.9,29.1,-54.8
19940,18,7057.1,18.6,-91.1
2852,17,7.2,21.9,-66.6
1222,86,5.4,25.2,-62.5
49920,88,2,25.5,-90.3
53148,90,2.7,27,-96.9
2945,84,1.4,15.9,-96.2
80597,100,3,20.4,-82.1
66303,716,0.9,27,-58.9
8301,44,8.9,22.8,-82.9
9277,56,9.6,13.8,-59.4
14261,315,9.7,19.5,-87.2
94962,30,4.3,12.6,-63.1
47525,81,2.6,21,-58.8
62375,17,0.8,27.9,-74.8
91433,90,8.1,24,-64.9
67676,34,6.4,13.2,-58.8
29483,34,6,24.3,-91.5
76314,16,8.6,27.9,-75.2
89189,1689,2.2,24.6,-55.1
19539,95,1.9,15.6,-84.2
18995,42,8700,21.9,-64.8
94584,1292,5.5,27.9,-55.2
9997,71,9.8,25.8,-72.3
19591,642,2.8,28.5,-94.6
90476,25,9.4,21.6,-70.8
39473,78,5,14.4,-56.9
89435,785,8.7,24.3,-61.3
76411,53,0.8,26.1,-88
87518,1095,2.7,15,-50.3
51070,72,6.6,21.6,-62.8
28736,33,6,27.6,-66.8
37257,493,2.6,20.4,-91.1
82095,34,9.1,25.2,-78.6
81603,74,5.3,20.7,-77.1
11964,23,7.7,24.9,-98.2
56785,44,4.5,14.7,-51.8
8252,99,7.7,20.4,-66.6
96715,1877,6.8,15,-79.5
37368,445,2,29.7,-74.4
6743,24,4.8,12.9,-97.2
69840,62,6.8,24.6,-99.5
12833,78,6862.4,26.4,-73.7
43791,1497,0.1,20.7,-85.8
16528,53,0.8,17.7,-68
14403,79,8.8,27.3,-92
56694,616,1.6,25.5,-80.3
14604,10,0.2,12.9,-88.6
83180,76,1230.1,28.8,-82.2
53389,84,1517.8,28.5,-75.8
16665,87,6.6,23.7,-75.1
94860,47,3.4,27.6,-56.9
6177,58,4,22.5,-69
12647,47,1,21.9,-97.3
36085,34,7.3,20.1,-71
69918,20,519.7,21.9,-89.4
12002,61,7.7,13.2,-59.6
60968,77,8.3,19.5,-51.8
73255,58,3,16.5,-66.9
49042,21,7.7,21,-95.5
13592,30,4.6,16.2,-84.5
18231,359,8.1,13.5,-54.9
16114,55,4.1,18.3,-59.5
71924,39,5.4,16.5,-84.5
16927,1844,5.3,26.4,-98.7
14305,53,3.4,14.4,-96.6
66759,74,8.7,14.4,-50.9
39787,53,2.3,20.1,-73.5
15004,38,4.2,22.5,-61.6
64465,888,5.3,12.6,-93.5
72091,88,5836.1,22.2,-66.9
29145,94,5,29.1,-65.3
25097,92,7.6,12.6,-55.4
40202,74,6.7,14.1,-68.5
84395,1439,3,12.9,-78.6
39481,1484,5.6,20.7,-85.9
83068,51,0.1,21.3,-55
60412,24,3.8,21.3,-63.1
72533,47,482.2,25.8,-76.4
26573,80,2.9,20.7,-61.5
66889,50,8.3,29.7,-71.7
47676,39,2.3,15.3,-75.8
42703,84,4.6,18.3,-97.7
78467,1655,2,12.6,-58.2
64975,92,2.4,29.1,-97.4
7491,87,8.3,19.5,-93.8
39902,79,770.6,20.4,-63.6
97518,15,4330,29.1,-92.5
78820,51,0.1,28.2,-91.3
83043,44,7,27.9,-87.4
25581,88,1.4,28.2,-78.8
40472,17,9303.2,26.1,-75.9
96543,1125,0.5,29.4,-69.5
9955,28,2.1,21.3,-59.5
12907,63,9.1,24.3,-86.6
94401,72,3.7,22.2,-88.6
26005,16,7.1,14.4,-92.4
21979,50,1.2,29.7,-58.1
95983,45,3.5,12.9,-84.5
41016,17,2.5,27.9,-65.9
26135,478,0.3,29.4,-73.6
60040,931,7.1,24,-62.5
12462,852,8.3,27.9,-89.9
18056,41,9387.8,21,-74.9
87205,173,4.1,14.7,-96.5
40833,56,7930.5,28.5,-99.3
55735,96,9.3,14.7,-60.3
78151,251,2817.4,17.4,-100
90571,246,983,26.4,-99
94553,81,6922.6,19.2,-89
44063,31,6.4,14.7,-86.6
89198,54,6234.7,18.3,-87.9
32985,50,1519.3,26.1,-63.5
3749,38,8.9,28.8,-62.4
96001,18,4.7,20.4,-56.8
39004,201,4.2,28.5,-73
79348,95,9,20.7,-82.1
2717,1156,8951.1,22.5,-62.8
15036,65,1,20.1,-82.6
25985,69,5.7,13.2,-82.9
65903,1704,3.5,21.9,-67.7
7336,21,4.8,15.6,-70.8
36225,86,7.6,29.1,-56.1
84679,12,3.6,18,-66.2
82292,19,7.3,12.6,-86.8
65209,80,5.8,13.2,-91.4
72252,57,6.2,23.4,-97.6
12885,1312,8.9,22.2,-92.1
91072,41,9466.8,13.8,-77.3
70255,1546,8.3,13.2,-54.9
74860,1170,1.8,28.2,-87.2
64497,88,9.9,20.4,-97.4
76016,73,0.3,25.5,-90.1
35896,683,0.2,27,-61.1
73836,98,8.6,27,-86.3
23051,526,6,25.8,-69.6
79277,37,9256.1,14.7,-79.4
63980,66,1.7,23.4,-64.5
83257,20,177.5,22.5,-77.3
78386,19,5.8,13.5,-84.6
95481,90,0.4,23.4,-82.9
29532,44,4.1,17.7,-50.8
91051,39,3.7,27.6,-98.3
23110,22,6.9,18,-75.5
45831,297,8.9,27.6,-76.2
94785,96,3.8,29.7,-93.8
59850,67,1.8,19.2,-75.9
82779,29,1,22.2,-88.3
17269,1398,6,20.1,-90.8
44600,53,9624.6,17.4,-61.5
2165,1684,5.5,26.1,-91.4
45145,26,7.4,18.9,-63.5
45077,52,0.9,27.9,-92.8
72759,31,3.9,27.6,-95
76320,1020,0.9,27.6,-81.8
81899,666,6579.1,15.6,-62.4
18811,94,7424,19.8,-50
92064,98,1216.6,15.9,-73.2
633,95,1.9,15.3,-95.2
30685,45,2.8,25.2,-51.8
38810,77,7.3,21.3,-52.9
93686,17,2.3,27.3,-82.5
96151,1008,2.4,26.7,-68
9239,1280,6384.2,15,-75.3
66267,978,5.8,24.6,-51
69920,64,7.2,24.9,-73.8
41914,11,6492,18.3,-94.5
84365,1182,5363.8,18.6,-80.1
84539,100,1.9,27.3,-97.1
47087,95,6,18,-98
11184,59,6.5,28.2,-53
73985,71,7.8,18.3,-70.4
46785,24,1267.3,26.1,-80.7
40811,17,9,17.7,-57.7
74857,627,4,13.2,-54.8
3231,1262,2.2,14.4,-50.1
42632,799,5.4,25.2,-78.5
32884,63,3,18.9,-84.4
34848,25,9.4,21.9,-61
