7809,80,4.5,24.6,-78.4
85228,782,8933.8,15.6,-95
94579,16,3.6,19.8,-63.8
23803,79,6305.5,27.9,-93.7
12839,79,7350.9,18.3,-94.2
20256,61,2.3,26.1,-75.2
25807,76,4.9,15.6,-58.8
85363,586,4.7,14.7,-74.4
54795,1056,9,22.2,-59.4
7514,31,8185.8,29.7,-86
36337,66,5.8,28.8,-79.3
13633,66,7.2,28.2,-75.3
62844,13,3.8,17.7,-80.6
66535,1819,5.9,26.7,-80.6
68877,74,0.7,26.1,-52.1
10503,75,5.9,17.1,-91.3
91627,29,2.8,29.4,-50.3
77191,52,3.3,20.4,-51.4
74517,39,3.5,26.4,-72.8
55624,71,8066.3,22.2,-78.2
44722,82,3,19.8,-77.6
55131,84,3699.7,17.7,-65.9
57968,23,1.6,17.4,-74.2
40324,854,5,21,-74.7
35363,44,6552.2,17.4,-74.9
33973,90,9.8,14.7,-65.4
78861,91,3619.8,12.6,-72.8
2660,91,0.8,28.2,-52.7
55479,60,7,21.3,-55.2
91262,63,8.3,23.7,-50.9
43152,49,4.4,22.8,-57.6
89429,1757,8.2,14.7,-98.9
27690,19,5.1,16.8,-55.3
86912,77,2,21.9,-83
24269,1940,9.4,24.6,-86.4
1524,22,5727.2,15.9,-63.7
46790,51,9.3,15.9,-72.1
69692,78,7.7,16.8,-51.8
50853,67,8.2,22.5,-74.2
46489,1171,8.3,15,-99.3
75950,44,10,24.3,-60.8
38859,73,3.1,25.2,-88.9
1539,54,1.9,26.7,-95.1
4547,60,4.3,17.1,-91.5
73405,45,8.8,23.1,-89.6
31105,78,4.4,17.7,-93.7
71100,18,9.9,23.7,-69.6
59079,1259,2.9,12.6,-58.9
85058,69,9.5,26.4,-60.7
69279,60,1.5,24,-78.3
58183,33,837.5,12.6,-73.8
37792,61,3.2,16.8,-83.6
75474,69,6.2,21.6,-76.2
39770,16,5617.6,23.1,-51.5
10366,381,1.4,27.6,-78.3
57940,84,4.8,13.5,-96.3
60446,87,7.7,25.5,-74.2
2780,503,3565.2,18.9,-60.2
29393,236,0.4,28.5,-77.7
70444,283,5.2,13.2,-69.2
53921,25,4630,24.3,-88.8
79983,35,2,17.1,-85.7
96119,73,8.4,22.2,-82.9
10250,924,9.9,16.2,-69.9
72065,212,2.6,24,-95
17967,234,3.2,29.7,-76
79610,69,2.2,22.2,-83.7
40735,64,3.5,29.1,-90.2
47789,74,2891.7,14.1,-77.4
17192,26,7.6,12.9,-92.4
78352,42,2.6,20.7,-71.4
62773,72,4.8,29.7,-59.9
20575,51,5.3,15,-66.9
6324,813,3.3,16.8,-50.7
67493,32,2.4,23.4,-63.3
68268,36,4805.2,12.9,-76.7
30043,47,0.4,22.8,-88
15377,95,1.7,17.4,-90.6
53800,44,2.9,14.1,-98.6
55117,48,1.2,27.9,-92.5
63888,73,0.6,19.5,-87.8
43698,34,9.1,20.7,-54.6
59032,43,1786.2,12.6,-96.8
16339,76,9.2,21,-76.9
58562,1098,2.3,25.2,-71.5
10225,53,7.4,24.9,-69
83911,62,3.1,20.1,-87.2
80315,40,5.4,14.4,-66.6
49387,53,0.1,25.2,-85.7
32479,34,2.6,24.6,-84.5
39200,1504,5,13.2,-54.8
23876,18,2.4,14.7,-88.8
90253,70,3.4,22.2,-89.1
19922,34,6.5,24.6,-71.8
82386,81,0.5,13.8,-53.1
52561,36,5.2,16.8,-81
37914,15,0.1,19.2,-73.9
94899,57,5.9,15,-83.2
1143,1019,6851.8,14.7,-79
4199,78,7.7,20.1,-91.6
24030,41,5264,23.1,-98.2
5810,55,2.2,18,-67.1
86068,88,3.4,25.8,-50.9
37817,78,8,28.5,-89.5
47186,55,7.7,18.3,-65.4
81772,63,9.1,21.3,-60.3
87971,79,2.1,18.9,-98.9
403,23,7.7,18,-54.1
92155,63,2.9,23.1,-92.9
81888,863,5.6,24.9,-63.3
9132,1115,2,14.4,-59
48736,33,1.4,13.2,-57
70308,72,4.5,12.6,-92.5
75401,93,1.7,27.9,-71.9
11705,48,5,21.6,-70.2
31072,48,6,15,-60.1
85936,87,6.3,13.2,-54.2
6235,83,6.6,20.1,-72
50378,83,1.5,29.1,-84.5
95258,99,10,28.8,-79.8
51161,95,3930.3,13.5,-77.8
40775,1678,5.2,24.9,-90.4
76596,1834,5.6,17.4,-77
32024,1853,0.5,28.8,-100
43734,96,2.1,13.5,-82.8
62539,60,3855.8,21,-87
36719,96,1.9,13.5,-67.4
34944,25,6.4,15.9,-82.7
31826,19,7.4,17.4,-74.9
84272,91,4.7,18.9,-71.4
27740,55,4.4,13.5,-87.7
32835,14,6.8,27,-94.6
66615,41,3.7,16.8,-62.7
34399,67,4.4,21.9,-79.8
71666,1124,6.1,22.2,-73.4
54121,12,4578.7,27,-68.8
28661,64,4051,20.7,-65.9
83187,99,1.6,23.4,-51.8
102,45,5.8,27.3,-59.2
10471,48,9,25.2,-87.9
75937,10,9,17.4,-50.4
91131,206,4827.8,28.8,-50
41358,1840,2.7,24.9,-56.5
67933,708,0.7,14.1,-64.3
25531,36,2226.7,27.6,-58.5
23973,437,2453.4,16.8,-54.6
90063,1375,8.5,13.5,-89.9
44368,79,7.4,12.9,-69.2
96363,30,4.7,27.9,-77.3
52739,1294,5.1,18.9,-63.9
58483,52,8553.4,19.2,-54.9
57808,21,6877,18.6,-51
81942,25,1.4,22.8,-57.7
86387,100,9515.2,21.3,-88.8
35269,1625,1.1,27.3,-78.6
11443,1892,4.2,20.7,-50
64692,85,3066.3,25.5,-82.5
91338,75,0.7,17.7,-92.8
64435,83,6.6,26.7,-50.3
21691,55,8.2,19.2,-94.5
21249,31,0.1,15.3,-88.9
38435,20,7.3,26.7,-83.2
16735,45,1.5,12.9,-99.9
22952,21,8.7,15.9,-64.1
55777,266,3.3,12.9,-89.3
500,42,0.7,19.5,-72
54924,100,0.3,18.9,-52.2
19287,398,8.1,15,-78.5
95023,1390,9.7,18,-97.3
69414,39,6.5,22.2,-50.6
53310,555,1.6,15.9,-74.9
73447,23,7327.7,29.1,-75.5
79079,31,0.4,19.2,-50.8
91927,33,7.6,15,-98.6
42436,67,8.9,26.1,-91.2
93456,570,2.2,17.4,-72
39267,22,1.8,25.8,-76
56636,99,1.2,24.9,-59.2
82307,65,1,23.4,-72.2
59527,99,9.7,25.8,-89.7
64592,14,6623,27.9,-60.5
12328,15,3.7,21.6,-76.2
7858,29,5.4,20.1,-73
56367,71,2160.3,22.5,-92.8
83243,25,5435.2,27,-74.6
19404,13,3.9,27,-99.8
34075,68,7.9,24.6,-90.9
42841,45,1.7,15.6,-53.8
52469,1787,7.8,13.2,-69.8
52400,55,0.8,16.8,-73.4
68431,27,9180.9,14.4,-83.8
77848,201,0.8,14.4,-61.9
93022,94,7493,19.8,-53.1
27938,42,10,17.1,-67.4
88686,119,446.6,22.5,-51.4
29679,89,6.3,14.1,-70.7
51581,57,6.4,15.6,-53.5
60211,13,7,15,-74.7
13808,28,0.4,21.9,-52.1
72703,188,5013.6,15.6,-54.4
45668,1949,8.8,27,-97.7
90159,18,9.1,28.5,-91.2
22114,14,3150.3,22.2,-87.7
15411,36,6.1,23.1,-85.8
691,88,4.1,18.3,-87.6
65729,179,7.8,25.5,-91.4
94384,913,1.2,27.6,-84.4
96738,14,6718.5,23.7,-86.2
50447,875,7334.1,23.7,-71.3
86239,15,6.7,21.6,-86.1
20791,20,0.9,21.3,-80.5
77962,969,0.1,15.6,-85.2
84237,96,5.7,28.5,-82.2
93901,90,7.7,20.7,-84.2
45882,1846,3.5,29.7,-78.8
95725,95,1421.1,24.6,-88.7
22512,1597,7.5,14.7,-65.2
97717,91,1395,13.2,-91.8
50937,46,4.3,21,-62
25263,1860,2.5,14.7,-77.9
61123,80,1830.8,24.6,-88.5
47458,93,5.2,13.2,-90.6
82038,217,3732.6,28.8,-78.6
12604,34,4.7,15.6,-88.1
8979,32,5.6,23.1,-98.2
71725,1670,5099.9,13.8,-55.1
51061,47,4.9,14.4,-78.7
43921,47,5.3,23.4,-53.8
5151,90,7.4,21,-91.6
26149,10,4.5,27.3,-96
54005,33,3,26.1,-71.2
14152,11,191.3,27.3,-98.5
26778,99,7.1,12.9,-58.4
15453,81,7.1,13.8,-69.9
44054,74,5973.7,20.4,-75.5
81163,1204,5.3,29.7,-79.8
58626,37,1385.7,24.9,-83.6
53312,62,3.1,23.1,-81.2
88123,68,3.3,24.3,-58.3
69170,62,8.2,16.2,-89.2
54828,64,2183.3,27.6,-99.1
78349,1899,8.2,13.8,-71.2
58153,67,8.6,14.7,-80
8553,44,10,21.9,-51
32949,67,0.6,23.1,-91.8
795,17,2887.9,20.1,-76.9
79235,1692,3.7,27.6,-91.4
68408,1470,6.5,25.5,-86.9
28098,83,2.6,13.5,-71.4
61640,18,1.2,15.6,-70.5
66870,66,6.7,17.1,-91.5
89372,12,9.2,19.5,-77.4
49013,731,4010.2,14.1,-73.8
75524,1301,8.4,26.4,-63.6
91070,86,2.2,25.8,-90.9
66791,668,4.1,22.8,-99.1
6860,87,295.7,16.2,-52.9
27557,94,9098.1,27,-57.9
82120,86,9458.5,13.5,-76.2
20399,89,9,25.5,-55.5
43588,73,5.9,16.8,-91.2
68582,34,9.1,28.8,-87.5
85326,34,5.6,28.2,-57.3
73829,274,9.7,28.8,-84.1
4911,78,7.5,17.4,-75.2
36653,816,3631.5,20.1,-87.2
54803,868,1349.5,27.3,-50.8
29833,453,8.2,27.9,-80.5
6857,991,7.9,18.3,-68.7
50715,59,5,27.9,-68.3
45517,55,7,15.6,-60.2
75138,76,3492.4,18.6,-92.1
45706,17,6.2,20.1,-84.2
18243,1265,3.4,26.7,-55.4
34665,91,5.4,22.5,-57
61203,427,8488.9,27.9,-52
75718,1023,1.3,23.7,-76
83706,10,7024.3,28.2,-76.1
61812,85,4.8,20.7,-86.5
57583,54,4.9,17.7,-76.9
36642,88,1.6,20.4,-85.2
49791,444,4001.8,21.6,-60.2
24066,51,6.8,14.4,-53.7
85695,78,5631,28.2,-84.6
33017,78,8.1,26.1,-87.8
83855,1738,8513.7,14.1,-57.5
15486,481,8.3,18.3,-56.8
81908,62,2.2,21.3,-53.4
40682,785,106.2,15,-88.8
59168,60,8563,28.2,-66
50132,25,9832.1,20.4,-55.8
32097,563,7.9,25.8,-50
58785,1019,1.3,15.9,-75
97011,96,4.1,19.8,-73.2
70895,1682,6.5,29.4,-80
96823,557,1799.7,16.5,-62.6
65041,30,0.7,26.7,-63
34840,73,0.1,15.3,-88.4
15952,48,8.6,21.9,-80.2
79968,75,0.3,15.9,-65.1
21155,1985,9.9,13.5,-79.1
38391,82,8493.3,21.9,-88.6
56791,56,4417.2,15.9,-84.2
78571,15,8.1,22.8,-65.8
71091,25,1.4,28.5,-98.3
47240,68,4.7,25.2,-92.1
74,43,858.2,13.2,-72.8
96243,808,8780,27.9,-60.6
69941,32,6301,26.7,-56
33732,88,2,15,-60.6
94893,68,9.3,28.8,-76.8
41377,72,1.8,14.7,-65.4
25454,25,6.3,28.5,-74.5
17368,65,4.2,21.3,-99.1
21592,65,1.5,14.1,-84.3
86346,131,4094.3,17.1,-70.1
32682,85,6221.5,18,-50.9
38186,25,883.7,24.6,-92.9
67645,75,7.9,27.3,-92.1
66337,891,5.2,18.9,-84.2
43335,100,2123.8,20.1,-70.8
12929,63,4.6,18.3,-54.8
44657,85,3.9,21.6,-85.5
97019,35,1396,14.7,-56.6
23790,359,4.3,23.7,-85.8
38868,721,3.2,29.4,-58.5
72241,46,4.7,15.3,-60.6
34482,308,1.4,27,-80.7
91128,51,4.8,26.7,-91.8
2594,14,1.5,27.6,-78.3
15271,63,6.8,27,-96.1
44594,37,1140,23.1,-63.4
12805,1935,2.4,12.6,-93.2
75406,626,0.2,13.2,-71.5
20744,73,7,15.9,-58.8
66485,90,0.5,26.7,-77.9
58295,63,2,23.4,-90.3
19469,1135,2,20.7,-61.3
67868,99,760.2,19.8,-67.6
65809,74,8.1,27,-85.9
25331,72,7112.4,18.9,-58.3
78251,80,8.7,26.7,-87.1
96485,95,6.3,19.5,-91.8
73819,45,3.5,17.7,-56.1
97630,94,2.3,28.5,-53.5
25605,62,9,17.7,-71.3
91616,21,6,24.6,-65.5
24480,11,0.4,25.2,-66.3
24738,54,3.1,26.4,-90.1
11722,40,2.4,27.3,-65.1
58623,96,0.4,27.6,-99.8
78616,93,0.8,23.4,-63.7
86481,80,2.7,27.6,-63.3
43058,1580,1.8,29.7,-73.9
89430,1813,1.1,18.9,-69.8
5471,1149,1768.8,12.6,-55.2
92223,71,8.3,28.2,-67.8
73390,76,8.8,14.1,-57.1
14173,34,7.9,29.4,-58.5
91619,57,1.9,27.6,-57.5
11788,1466,4.7,16.2,-67.6
96780,61,8.7,20.1,-89
40453,53,9.2,21.3,-74.3
88792,55,7.1,26.4,-53.9
40649,14,6663.7,13.8,-59.7
52794,982,1704,21.6,-59
79763,93,3.6,29.4,-85.9
66744,89,5.8,16.2,-74.7
23878,88,0.4,23.4,-98.1
65514,49,8.1,24.9,-65.7
42612,1362,5.9,16.5,-98.5
53678,959,2927.4,22.2,-65.9
91551,78,7.9,18.6,-62.1
14288,24,8.8,15.6,-68.4
60294,813,7.5,21,-73.2
47138,55,6,20.7,-60.8
91361,1385,4.4,28.2,-98.6
19314,30,7.1,17.7,-69.9
39909,47,8.3,16.2,-88.1
22606,1067,9702.2,26.4,-60.6
55714,62,8627.7,27.9,-55
5928,1108,7321.2,12.6,-73.4
4712,193,6.2,24.6,-63.7
92333,16,8.9,27.3,-65
2015,15,7.7,25.8,-74.1
49507,373,2.6,29.1,-67
92122,883,1.2,15.6,-70.8
36853,683,2.3,26.7,-87.4
35954,58,5930.8,18.3,-57.8
91800,98,5.9,23.7,-66.2
73329,718,6.4,28.8,-79.2
64044,31,8781.4,21.9,-82.2
97163,18,5453.4,15.3,-60.9
72563,946,4.5,19.8,-60.8
87034,1296,4,13.2,-62.2
13690,57,8.6,14.4,-83.6
36024,234,2058.6,20.7,-78.6
59441,12,4.2,27,-85.1
66905,46,8.2,18.6,-51.6
10206,83,8378,15.9,-84.3
29632,1830,4.5,24.3,-89.9
8225,465,9.3,17.4,-51.1
82853,1026,4636.6,12.9,-74.1
78597,1497,4.1,29.4,-97.6
48940,38,225.1,23.4,-76.7
334,1749,2.7,28.5,-94.4
67692,43,7293.1,17.4,-89.4
32866,48,9311.4,18,-70.4
25655,195,4.4,12.6,-64.6
90099,199,5.6,23.7,-95.8
8858,1014,7.5,14.4,-75.2
37780,160,0.6,29.4,-99.3
42405,82,7.1,18.3,-89.5
87162,64,7.2,24,-91.4
34674,66,3115.8,13.8,-89.4
97246,561,0.2,29.7,-67.2
82654,98,9,22.2,-55.7
53630,55,3,15.3,-67.6
6144,40,4,21.9,-71.6
17813,13,2.4,18,-52.8
22551,941,9.2,27,-96.8
38080,48,5988.5,16.2,-74.1
22066,93,6.4,20.4,-87.5
69615,39,1388.4,26.4,-90.7
23812,39,2.4,21.9,-97.6
21038,818,3.3,27.9,-97.2
690,52,1.7,16.5,-81.4
16852,196,8.6,21.6,-60
90935,20,7.4,12.9,-94.8
49657,62,3,26.1,-57.4
70138,56,3418.1,14.7,-86.8
81645,1170,4,20.7,-56.4
17688,260,6.5,14.1,-62.6
30884,43,2.5,13.5,-84.6
73946,1682,9.5,22.2,-50.7
19196,79,7.5,24,-83.3
43743,36,0.7,23.7,-65.5
60287,12,6.3,15.9,-72.7
30490,1029,6.1,21,-52.1
62569,10,4142.1,15.6,-95.6
54208,29,7697.9,20.1,-74.2
68856,68,5.7,23.1,-50.6
28847,45,1.5,13.2,-92.5
5095,95,2.2,20.4,-66.9
35038,68,6.3,25.2,-60.8
25552,14,6.4,26.4,-78.8
32871,45,6.7,26.7,-65.2
6454,26,9.9,28.2,-92.5
24197,100,9.6,12.9,-53.5
49621,13,1.7,28.5,-76.2
37429,1558,0.7,24.9,-62.9
11597,86,5.5,27.3,-89.2
94324,1330,1.6,27.3,-86.4
65169,13,5264,17.1,-53.5
50960,54,4.5,21.6,-66.5
46113,56,3.9,22.2,-81.5
81208,1149,7.1,18.3,-72.5
36549,54,2.1,26.4,-67.8
86587,1105,8.1,23.1,-57.4
92276,97,6.5,23.7,-76.6
72636,85,9,21.9,-54.6
79416,1365,2.2,21.9,-68.2
80044,1303,6.9,27.6,-97.5
78686,1633,9390.2,16.5,-92.7
29738,588,0.8,29.4,-86
44297,58,8.9,15.3,-52.7
43365,59,8687.9,15.6,-75
82999,24,3,27.6,-84.9
16895,431,4.9,22.8,-97.4
39048,224,2.3,29.7,-73.7
95492,28,8.9,17.4,-65.6
77921,59,3.4,17.7,-79.7
52173,596,4.4,22.5,-65
18985,84,8.7,20.7,-55.1
81438,36,7.9,19.5,-70.9
70285,77,2.5,14.1,-71.3
9225,55,3.1,28.5,-51.2
41727,23,7.6,20.4,-58.2
96463,77,5.5,15.9,-58
4344,91,6.2,23.1,-73.4
16941,90,9.6,14.1,-51.2
72418,93,2.1,25.8,-79.5
6237,53,5,22.8,-89.3
77943,88,5,27.6,-91.2
64906,1353,6.8,17.7,-68.6
41220,65,3929.1,12.9,-50.8
32407,38,9.2,20.4,-59.8
24745,71,6.5,25.5,-78.8
65104,21,5.7,20.7,-90.6
97897,126,8148,18.6,-64.3
13074,1010,3.2,15.9,-88.6
40239,76,1.4,29.1,-82.9
60233,19,3.5,15,-73.6
76956,31,9.6,14.1,-62.1
85168,83,5,14.1,-87
8085,1416,7.5,15,-96.7
49216,64,8.8,26.1,-61.8
81326,71,5.1,21,-61
10670,92,0.9,27.6,-78
50056,93,8289.8,17.4,-88.4
34248,1797,5.3,12.6,-71.6
20653,48,7.9,28.5,-71.2
42650,23,3.6,25.2,-67.8
69492,1319,9.9,22.2,-51
88039,78,1.2,24,-95.5
96591,65,1.3,26.4,-98.3
90967,1068,1.7,27.3,-84.4
66120,100,2.2,24.9,-88.2
58697,86,2.8,24.3,-74.9
10511,1741,8.1,16.2,-69.6
57292,1532,9.4,18.9,-70.9
58079,532,2.2,22.8,-81.5
37462,78,7254.6,21.6,-81.2
55297,16,3.3,26.7,-76.8
61453,73,5.9,29.7,-98.8
80112,39,2772.3,27.6,-74.5
90703,17,1.5,24.6,-66.2
40515,49,7,14.7,-62.2
92721,1788,7.3,18.3,-83.7
1404,481,3.4,27,-50.7
54585,13,8052.3,14.1,-96.7
85314,931,4850.5,17.7,-92
74589,54,4,12.6,-53.1
10013,85,7.9,25.5,-87.5
38962,17,618.4,18.3,-53.3
44283,88,0.8,20.7,-83
13178,39,9.2,23.1,-92.9
58117,79,6,26.1,-56.6
84510,262,0.2,15.3,-84.5
19748,40,3.2,13.5,-99.9
71222,29,6.8,14.1,-71.9
57958,30,1.7,24.6,-82.1
46421,82,1175.2,17.4,-87
89185,16,6.5,27.6,-84.6
10977,43,4.5,25.8,-66.2
88734,49,5.6,25.5,-52.6
45457,37,0.8,13.8,-91.7
96170,23,1.5,24.9,-74.2
23220,209,9.1,15,-64
70155,74,1967.3,27.9,-56.9
45000,40,2167.2,23.1,-91.5
8043,907,1.4,29.1,-55.5
149,44,0.8,13.8,-55.2
81714,60,5.7,28.2,-90.5
76537,41,4.7,24.3,-70.2
92521,568,1.6,19.2,-62.7
61909,76,9.5,23.1,-56.2
70264,94,8.2,29.7,-73.3
48219,22,6.4,27,-67.4
59369,55,6.2,21.3,-70.7
37926,61,7360.6,21.9,-52.9
45765,50,2,28.5,-54.3
67026,29,8.8,18.9,-85
24964,24,9.2,24,-73.6
73835,1889,0.5,20.7,-79.8
46349,395,7.2,29.4,-57.5
29956,98,6.2,24.3,-82.9
668,85,9.7,15.9,-54.2
845,1052,4.7,24.3,-78.5
20616,98,0.1,24.6,-94.9
88663,59,6.2,18.9,-91
51186,100,7.7,26.4,-76.2
41266,18,9727.8,24.9,-71.8
49234,996,8,20.7,-87.8
58059,30,9.3,21.3,-87.9
7017,25,1456.5,26.1,-58.7
91472,647,4.9,25.8,-51
47117,83,5.6,21,-51.6
23494,51,1.8,26.4,-87.3
7436,1897,4,17.4,-81.5
27094,36,8,29.1,-94.9
21083,98,2.4,20.4,-98.2
47835,29,8.1,23.1,-91.3
20818,48,9781.7,16.2,-63.2
10706,59,7.9,15.6,-70
77355,211,6.5,22.8,-50.3
52713,23,7,17.7,-90
57194,1478,3.8,19.2,-56.3
8785,1698,3.7,29.4,-96
56558,20,0.2,26.1,-67.1
58772,1402,1.3,12.6,-50.2
25043,430,4036.4,23.7,-85.6
35811,852,9644.6,17.4,-95.6
95711,408,3.3,29.7,-93.3
41836,77,3.1,23.1,-53.3
94521,186,9.3,12.9,-76.7
72437,1551,5.7,14.1,-93.8
48965,59,4,24,-88.2
71149,32,9.2,15.6,-52.3
70465,37,2.3,19.5,-73.4
46371,544,3,19.8,-65.6
85727,91,1.8,17.1,-66.9
91295,20,8.9,22.8,-76.1
39798,1135,6.9,28.8,-62.7
18151,19,1.5,17.1,-53.2
31132,43,9.6,12.9,-80.4
58322,61,6.5,24.3,-64.5
24479,79,6.1,24.9,-65.1
3032,947,9,22.5,-90.3
94128,17,5.3,14.1,-85.7
13173,12,6.9,13.8,-91.9
34346,964,3,13.2,-72.3
22581,92,9136.3,18.6,-97.6
65171,1847,3.8,26.1,-66.1
65965,1125,4.5,24.6,-72.4
39980,48,6.3,15.9,-96.7
855,65,9.8,12.9,-90.4
73062,29,9.6,25.2,-73.9
1754,1468,0.1,24.3,-88.6
37008,47,3.5,27.9,-83.5
2806,472,1.6,20.4,-56.4
67837,22,0.5,24,-95.5
1048,54,9,20.7,-69
74913,58,6.8,15.9,-60.5
7845,19,5,15.6,-80.1
1122,17,0.1,26.7,-73
79903,60,7.8,13.2,-86
23785,82,2.5,25.2,-87.6
19664,97,4.4,19.2,-76.4
23584,1969,103.9,24.9,-75.2
76359,59,5.2,25.8,-84.6
33134,800,1243.1,24.6,-69.2
38293,1051,2.2,29.4,-85.5
546,63,9939.9,12.9,-90.4
10157,93,3.2,13.8,-87.9
23000,100,8.1,23.7,-83.1
21248,27,2.9,25.2,-99.3
4542,52,7627.6,12.6,-60.5
55806,146,8.3,20.7,-58.7
45378,84,8.9,27.6,-90.7
15324,99,5.8,13.8,-79.7
87794,64,5.1,16.2,-95.1
43364,837,3,24.6,-99.2
58298,56,8.2,23.7,-50.1
83761,20,6,15.3,-83.8
83500,730,9.8,15.9,-97.9
77679,53,3.7,25.8,-55.5
45575,41,3027.8,21.3,-51.6
34086,1342,0.6,16.2,-93.9
10534,12,2.6,23.1,-77.2
38243,64,6775.2,27,-94.8
78153,32,1.2,13.8,-87.9
10730,23,7.9,23.4,-76.1
72203,86,0.3,17.1,-60
50487,32,1592.9,25.8,-69.3
76574,39,8.7,24.6,-77.9
22093,25,2.9,27.3,-54.6
26822,97,3.5,24.6,-61.5
83678,56,8.1,28.5,-85.8
34280,45,2.7,17.4,-57.6
30687,89,9.9,14.1,-81.8
83511,65,3.4,15,-59.4
7303,71,4932.1,27.6,-90.2
95261,128,9362.5,21,-52.8
1289,35,1.4,13.5,-52.4
63657,20,0.4,14.1,-75.4
70768,1164,8.6,14.7,-81
43909,306,1.4,26.4,-79.9
32993,87,5.4,19.5,-81.4
45974,978,1.3,17.1,-55.5
4864,12,4.4,15,-61.7
572,1018,1.2,28.8,-89.8
75022,1913,2.5,21.6,-91.2
85715,90,3.8,15.9,-57.9
83306,1482,7.6,16.8,-94.2
